Index,Country,City,Hotel,Address,Popularity
1,US,Chicago,Hyatt Regency Chicago,"151 East Wacker Drive, Chicago, Illinois",10744
2,US,Chicago,Hyatt Regency O'Hare Chicago,"9300 Bryn Mawr Ave, Rosemont, Illinois",5018
3,US,Chicago,Virgin Hotels Chicago,"203 N Wabash Ave, Chicago, Illinois",2881
4,US,Chicago,"LondonHouse Chicago, Curio Collection by Hilton","85 E Wacker Drive, Chicago, Illinois",3322
5,US,Chicago,Trump International Hotel & Tower Chicago,"401 N. Wabash Avenue, Chicago, Illinois",4354
6,US,Chicago,Loews Chicago O'Hare Hotel,"5300 N River Rd, Rosemont, Illinois",2502
7,US,Chicago,Swissotel Chicago,"323 East Upper Wacker Drive, Chicago, Illinois",6112
8,US,Chicago,Chicago Athletic Association Hotel,"12 S Michigan Ave, Chicago, Illinois",3072
9,US,Chicago,"InterContinental Chicago Magnificent Mile, an IHG Hotel","505 North Michigan Ave, Chicago, Illinois",6704
10,US,Chicago,Waldorf Astoria Chicago,"11 E. Walton St, Chicago, Illinois",3284
11,US,Chicago,Hyatt Lodge Oak Brook Chicago,"2815 Jorie Blvd, Oak Brook, DuPage County, Illinois",1561
12,US,Chicago,"The Langham, Chicago","330 N. Wabash Avenue, Chicago, Illinois",3514
13,US,Chicago,Hilton Chicago,"720 South Michigan Avenue, Chicago, Illinois",6686
14,US,Chicago,Thompson Chicago,"21 East Bellevue Place, Chicago, Illinois",3264
15,US,Chicago,Sofitel Chicago Magnificent Mile,"20 East Chestnut St - Downtown, Chicago, Illinois",5270
16,US,Chicago,Four Seasons Hotel Chicago,"120 E. Delaware Place, Chicago, Illinois",3967
17,US,Chicago,Fairmont Chicago Millennium Park,"200 N Columbus Dr, Chicago, Illinois",3977
18,US,Chicago,The Godfrey Hotel Chicago,"127 West Huron at LaSalle, Chicago, Illinois",3371
19,US,Chicago,"Hotel Chicago Downtown, Autograph Collection","333 N Dearborn St, Chicago, Illinois",1785
20,US,Chicago,Hyatt Centric Chicago Magnificent Mile,"633 North Saint Clair Street, Chicago, Illinois",3390
21,US,Chicago,Loews Chicago Hotel,"455 N Park Dr, Chicago, Illinois",3494
22,US,Chicago,Kimpton Hotel Monaco Chicago,"225 N Wabash Ave, Chicago, Illinois",2760
23,US,Chicago,Hampton Inn Majestic Chicago Theatre District,"22 W. Monroe, Chicago, Illinois",2733
24,US,Chicago,"Ambassador Chicago, JDV by Hyatt","1301 N State Pkwy, Chicago, Illinois",1324
25,US,Chicago,Omni Chicago Hotel,"676 N Michigan Ave, Chicago, Illinois",4256
26,US,Chicago,Silversmith Hotel Chicago Downtown,"10 S Wabash Ave, Chicago, Illinois",2557
27,US,Chicago,W Chicago - City Center,"172 West Adams Street, Chicago, Illinois",2924
28,US,Chicago,Viceroy Chicago,"1118 N State Street, Chicago, Illinois",1430
29,US,Chicago,"Staypineapple, An Iconic Hotel, The Loop Chicago","1 W Washington St, Chicago, Illinois",3013
30,US,Chicago,Best Western Chicago Downtown-River North,"125 W Ohio St, Chicago, Illinois",3195
31,US,Chicago,The Westin Michigan Avenue Chicago,"909 North Michigan Avenue, Chicago, Illinois",3069
32,US,Chicago,Hilton Garden Inn Chicago Downtown/Magnificent Mile,"10 E. Grand Avenue, Chicago, Illinois",3067
33,US,Chicago,Embassy Suites by Hilton Chicago Downtown River North,"600 North State Street, Chicago, Illinois",3274
34,US,Chicago,Embassy Suites by Hilton Chicago Downtown Magnificent Mile,"511 North Columbus Drive, Chicago, Illinois",4246
35,US,Chicago,The Peninsula Chicago,"108 E Superior St, Chicago, Illinois",2063
36,US,Chicago,Sheraton Grand Chicago,"301 East North Water Street, Chicago, Illinois",5794
37,US,Chicago,Renaissance Chicago Downtown Hotel,"1 W Wacker Dr, Chicago, Illinois",2133
38,US,Chicago,"Radisson Blu Aqua Hotel, Chicago","221 North Columbus Drive, Chicago, Illinois",6085
39,US,Chicago,The Royal Sonesta Chicago River North,"505 N. State Street, Chicago, Illinois",3185
40,US,Chicago,"Club Quarters Hotel Central Loop, Chicago","111 W Adams St, Chicago, Illinois",2903
41,US,Chicago,theWit Chicago - a DoubleTree by Hilton Hotel,"201 N. State Street, Chicago, Illinois",3453
42,US,Chicago,Homewood Suites by Hilton Chicago-Downtown,"40 East Grand Avenue, Chicago, Illinois",3446
43,US,Chicago,Chicago Marriott Downtown Magnificent Mile,"540 N Michigan Ave, Chicago, Illinois",3345
44,US,Chicago,Park Hyatt Chicago,"800 N Michigan Ave, Chicago, Illinois",2301
45,US,Chicago,Chicago South Loop Hotel,"11 West 26th Street, Chicago, Illinois",2297
46,US,Chicago,Chicago Getaway Hostel,"616 W Arlington Pl, Chicago, Illinois",1956
47,US,Chicago,Hampton Inn & Suites Chicago-Downtown,"33 West Illinois, Chicago, Illinois",3260
48,US,Chicago,SpringHill Suites Chicago O'Hare,"8101 W Higgins Rd, Rosemont, Illinois",1289
49,US,Chicago,Hotel Versey Days Inn by Wyndham Chicago,"644 W Diversey Pkwy, Chicago, Illinois",3198
50,US,Chicago,Hilton Chicago/Magnificent Mile Suites,"198 E. Delaware Place, Chicago, Illinois",2789
51,US,Chicago,Hampton Inn Chicago-Midway Airport,"6540 S. Cicero Ave., Bedford Park, Illinois",955
52,US,Chicago,W Chicago - Lakeshore,"644 N Lake Shore Dr, Chicago, Illinois",2285
53,US,Chicago,Fairfield Inn & Suites by Marriott Chicago Downtown/Magnificent Mile,"216 E Ontario St, Chicago, Illinois",2075
54,US,Chicago,Aloft Chicago O'Hare,"9700 Balmoral Ave, Rosemont, Illinois",1114
55,US,Chicago,The Westin Chicago Lombard,"70 Yorktown Shopping Ctr, Lombard, DuPage County, Illinois",1016
56,US,Chicago,The Westin Chicago River North,"320 North Dearborn Street, Chicago, Illinois",2282
57,US,Chicago,Warwick Allerton - Chicago,"701 N Michigan Avenue, Chicago, Illinois",2780
58,US,Chicago,Hilton Chicago/Oak Brook Hills Resort & Conference Center,"3500 Midwest Road, Oak Brook, DuPage County, Illinois",1708
59,US,Chicago,Hilton Chicago/Oak Lawn,"9333 South Cicero Avenue, Oak Lawn, Illinois",1074
60,US,Chicago,Gale Chicago,"201 E Delaware Pl, Chicago, Illinois",2461
61,US,Chicago,Travelodge by Wyndham Downtown Chicago,"65 E Harrison St, Chicago, Illinois",2627
62,US,Chicago,SpringHill Suites Chicago Downtown/River North,"410 North Dearborn Street, Chicago, Illinois",1601
63,US,Chicago,Hyatt Place Chicago / River North,"66 W Illinois St, Chicago, Illinois",2606
64,US,Chicago,Sheraton Suites Chicago O'Hare,"6501 Mannheim Road, Rosemont, Illinois",1124
65,US,Chicago,Hampton Inn & Suites Chicago-North Shore/Skokie,"5201 Old Orchard Road, Skokie, Illinois",1437
66,US,Chicago,La Quinta Inn & Suites by Wyndham Chicago Downtown,"One South Franklin, Chicago, Illinois",1832
67,US,Chicago,Renaissance Chicago North Shore Hotel,"933 Skokie Blvd, Northbrook, Illinois",685
68,US,Chicago,Hilton Garden Inn Chicago/Midway Airport,"6530 S Cicero Ave, Bedford Park, Illinois",653
69,US,Chicago,Hyatt Place Chicago / Downtown - The Loop,"28 N Franklin St, Chicago, Illinois",1842
70,US,Chicago,Millennium Knickerbocker Hotel Chicago,"163 East Walton Place, Chicago, Illinois",1652
71,US,Chicago,DoubleTree by Hilton Hotel Chicago O'Hare Airport - Rosemont,"5460 N River Rd, Rosemont, Illinois",1826
72,US,Chicago,Inn of Chicago Magnificent Mile,"162 E.Ohio St., Chicago, Illinois",2375
73,US,Chicago,JW Marriott Chicago,"151 W Adams St, Chicago, Illinois",1851
74,US,Chicago,DoubleTree by Hilton Hotel Chicago - North Shore Conference Center,"9599 Skokie Blvd, Skokie, Illinois",1486
75,US,Chicago,Residence Inn Chicago Downtown/River North,"410 North Dearborn Street, Chicago, Illinois",1916
76,US,Chicago,Hampton Inn Chicago-O'Hare International Airport,"3939 N. Mannheim Rd., Schiller Park, Illinois",1383
77,US,Chicago,Courtyard by Marriott Chicago Downtown/Magnificent Mile,"165 East Ontario Street, Chicago, Illinois",2035
78,US,Chicago,Chicago Marriott Suites O'Hare,"6155 N River Rd, Rosemont, Illinois",642
79,US,Chicago,Hilton Garden Inn Chicago OHare Airport,"2930 South River Road, Des Plaines, Illinois",1663
80,US,Chicago,Hotel Blake,"500 S Dearborn St, Chicago, Illinois",2428
81,US,Chicago,Embassy Suites by Hilton Chicago North Shore Deerfield,"1445 Lake Cook Rd, Deerfield, Lake County, Illinois",1464
82,US,Chicago,"The Gwen, a Luxury Collection Hotel, Michigan Avenue Chicago","521 North Rush Street, Chicago, Illinois",1359
83,US,Chicago,DoubleTree by Hilton Hotel Chicago - Oak Brook,"1909 Spring Road, Oak Brook, DuPage County, Illinois",1392
84,US,Chicago,Hilton Garden Inn Chicago / Oakbrook Terrace,"1000 Drury Lane, Oakbrook Terrace, DuPage County, Illinois",946
85,US,Chicago,Hyatt House Chicago/Schaumburg,"1251 American Ln, Schaumburg, Illinois",892
86,US,Chicago,Hyatt Place Chicago/O'Hare Airport,"6810 Mannheim Rd, Rosemont, Illinois",1036
87,US,Chicago,Hilton Garden Inn Chicago North Shore/Evanston,"1818 Maple Avenue, Evanston, Illinois",909
88,US,Chicago,Hyatt Place Chicago / Lombard / Oak Brook,"2340 South Fountain Square Drive, Lombard, DuPage County, Illinois",970
89,US,Chicago,Hampton Inn & Suites Rosemont Chicago O'Hare,"9480 W. Higgins Road, Rosemont, Illinois",936
90,US,Chicago,The Drake,"140 East Walton Place, Chicago, Illinois",4989
91,US,Chicago,Red Roof Inn Chicago - O'Hare Airport / Arlington Hts,"22 W Algonquin Rd, Arlington Heights, Illinois",593
92,US,Chicago,DoubleTree by Hilton Hotel Chicago - Alsip,"5000 West 127th Street, Alsip, Illinois",1119
93,US,Chicago,Embassy Suites by Hilton Chicago Schaumburg Woodfield,"1939 N Meacham Rd, Schaumburg, Illinois",1238
94,US,Chicago,DoubleTree by Hilton Hotel Chicago Wood Dale - Elk Grove,"1200 N. Mittel Blvd, Wood Dale, DuPage County, Illinois",821
95,US,Chicago,Hilton Chicago/Northbrook,"2855 Milwaukee Ave, Northbrook, Illinois",860
96,US,Chicago,DoubleTree Suites by Hilton Hotel & Conference Center Chicago-Downers Grove,"2111 Butterfield Rd., Downers Grove, DuPage County, Illinois",1019
97,US,Chicago,Fairfield Inn & Suites Chicago Downtown/River North,"60 W Illinois St, Chicago, Illinois",1386
98,US,Chicago,Hyatt House Chicago / West Loop - Fulton Market,"105 N May St, Chicago, Illinois",650
99,US,Chicago,Embassy Suites by Hilton Chicago O'Hare Rosemont,"5500 N River Rd, Rosemont, Illinois",590
100,US,Chicago,Pendry Chicago,"230 N Michigan Ave, Chicago, Illinois",451
101,US,Chicago,Hampton Inn & Suites Chicago Deer Park,"21660 W Lake Cook Rd, Deer Park, Lake County, Illinois",495
102,US,Chicago,Super 8 by Wyndham Chicago O'Hare Airport,"2951 Touhy Ave, Elk Grove Village, Illinois",1094
103,US,Chicago,Hyatt House Chicago / Oak Brook,"210 W 22nd St, Oak Brook, DuPage County, Illinois",558
104,US,Chicago,Hampton Inn and Suites Chicago/Lincolnshire,"1400 Milwaukee Ave, Lincolnshire, Lake County, Illinois",934
105,US,Chicago,Hyatt House Chicago/Evanston,"1515 Chicago Ave, Evanston, Illinois",680
106,US,Chicago,Homewood Suites by Hilton Chicago - Schaumburg,"815 American Ln, Schaumburg, Illinois",914
107,US,Chicago,Wyndham Garden Schaumburg Chicago Northwest,"1725 E Algonquin Rd, Schaumburg, Illinois",513
108,US,Chicago,Red Roof PLUS+ Chicago - Hoffman Estates,"2500 Hassell Rd, Hoffman Estates, Illinois",471
109,US,Chicago,"Country Inn & Suites by Radisson, Chicago O'Hare South, IL","777 E Grand Ave, Bensenville, DuPage County, Illinois",922
110,US,Chicago,Hampton Inn Chicago/Gurnee,"5550 Grand Ave., Gurnee, Lake County, Illinois",757
111,US,Chicago,The Westin Chicago Northwest,"400 Park Blvd, Itasca, DuPage County, Illinois",674
112,US,Chicago,Hampton Inn Chicago Naperville,"1087 East Diehl Rd., Naperville, DuPage County, Illinois",750
113,US,Chicago,Hotel Chicago West Loop,"1622 W Jackson Blvd, Chicago, Illinois",1305
114,US,Chicago,Hyatt Place Chicago/Naperville/Warrenville,"27576 Maecliff Drive, Warrenville, DuPage County, Illinois",657
115,US,Chicago,Embassy Suites by Hilton Chicago Naperville,"1823 Abriter Ct, Naperville, DuPage County, Illinois",768
116,US,Chicago,Chicago Marriott Schaumburg,"50 N Martingale Road, Schaumburg, Illinois",647
117,US,Chicago,Hampton Inn & Suites Chicago-Libertyville,"2061 Shell Drive, Libertyville, Lake County, Illinois",606
118,US,Chicago,Courtyard Chicago Schaumburg/Woodfield Mall,"1311 American Ln, Schaumburg, Illinois",519
119,US,Chicago,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,"68 E Wacker Pl, Chicago, Illinois",1257
120,US,Chicago,Ohio House Motel,"600 North LaSalle Street, Chicago, Illinois",779
121,US,Chicago,La Quinta Inn by Wyndham Chicago O'Hare Airport,"1900 Oakton St, Elk Grove Village, Illinois",674
122,US,Chicago,Sophy-Hyde Park,"1411 E 53rd St, Chicago, Illinois",1037
123,US,Chicago,River Hotel Chicago,"75 East Wacker Drive, Chicago, Illinois",1599
124,US,Chicago,Hampton Inn Chicago Downtown / Magnificent Mile,"160 E. Huron St., Chicago, Illinois",1616
125,US,Chicago,The Westin Chicago North Shore,"601 N Milwaukee Ave, Wheeling, Illinois",548
126,US,Chicago,Sonesta ES Suites Chicago - Schaumburg,"901 East Woodfield Office Court, Schaumburg, Illinois",449
127,US,Chicago,Best Western Plus Chicago Hillside,"4400 Frontage Rd, Hillside, Illinois",540
128,US,Chicago,La Quinta Inn by Wyndham Chicago Willowbrook,"855 79th St, Willowbrook, DuPage County, Illinois",478
129,US,Chicago,DoubleTree by Hilton Hotel Chicago - Arlington Heights,"75 W. Algonquin Road, Arlington Heights, Illinois",789
130,US,Chicago,Super 8 by Wyndham Chicago Northlake O'Hare South,"2080 N Mannheim Rd, Northlake, Illinois",726
131,US,Chicago,Chicago Marriott Naperville,"1801 N Naper Blvd, Naperville, DuPage County, Illinois",511
132,US,Chicago,Hampton Inn Chicago-Carol Stream,"205 W. North Avenue, Carol Stream, DuPage County, Illinois",597
133,US,Chicago,Hilton Garden Inn Chicago/Tinley Park,"18335 Lagrange Rd, Tinley Park, Illinois",710
134,US,Chicago,Hampton Inn Chicago/Tinley Park,"18501 North Creek Drive, Tinley Park, Illinois",454
135,US,Chicago,The Allegro Royal Sonesta Hotel Chicago Loop,"171 W. Randolph Street, Chicago, Illinois",1375
136,US,Chicago,SureStay Plus Hotel By Best Western Chicago Lombard,"222 E 22nd St, Lombard, DuPage County, Illinois",457
137,US,Chicago,Hilton Chicago / Oak Brook Suites,"10 Drury Lane, Oakbrook Terrace, DuPage County, Illinois",1332
138,US,Chicago,Majestic Hotel Chicago,"528 W Brompton Ave, Chicago, Illinois",1296
139,US,Chicago,Hyatt Regency McCormick Place,"2233 S Martin Luther King Dr., Chicago, Illinois",6557
140,US,Chicago,The Talbott Hotel,"20 E Delaware Place, Chicago, Illinois",4436
141,US,Chicago,Palmer House a Hilton Hotel,"17 East Monroe Street, Chicago, Illinois",11299
142,US,Chicago,The Robey,"2018 W North Ave, Chicago, Illinois",1452
143,US,Chicago,Chicago Marriott Suites Downers Grove,"1500 Opus Pl, Downers Grove, DuPage County, Illinois",415
144,US,Chicago,Homewood Suites by Hilton Chicago-Lincolnshire,"10 Westminster Way, Lincolnshire, Lake County, Illinois",1042
145,US,Chicago,Renaissance Chicago O'Hare Suites Hotel,"8500 W Bryn Mawr Ave, Chicago, Illinois",1282
146,US,Chicago,Courtyard by Marriott Chicago O'Hare,"2950 S. River Road, Des Plaines, Illinois",425
147,US,Chicago,"The Blackstone, Autograph Collection","636 S Michigan Ave, Chicago, Illinois",2846
148,US,Chicago,"Holiday Inn Chicago-Elk Grove, an IHG Hotel","1000 Busse Road, Elk Grove Village, Illinois",481
149,US,Chicago,Crowne Plaza Chicago O'Hare Hotel & Conference Center,"5440 N River Rd, Rosemont, Illinois",1456
150,US,Chicago,"Crowne Plaza Chicago West Loop, an IHG Hotel","25 South Halsted Street, Chicago, Illinois",1372
151,US,Chicago,"The Ritz-Carlton, Chicago","160 E Pearson St, Chicago, Illinois",879
152,US,Chicago,Regal Inn Chicago- O'hare Airport Franklin Park,"2448 Mannheim Rd, Franklin Park, Illinois",561
153,US,Chicago,"Hotel EMC2, Autograph Collection","228 East Ontario Street, Chicago, Illinois",659
154,US,Chicago,Hyatt Place Chicago-South/University Medical Center,"5225 S Harper Ave, Chicago, Illinois",1196
155,US,Chicago,DoubleTree by Hilton Hotel Chicago - Schaumburg,"800 National Parkway, Schaumburg, Illinois",908
156,US,Chicago,Sonesta Chicago O'Hare Airport Rosemont,"10233 West Higgins Road, Rosemont, Illinois",414
157,US,Chicago,Wyndham Chicago O'Hare,"1450 E Touhy Ave, Des Plaines, Illinois",402
158,US,Chicago,Hyatt Place Chicago Itasca,"1150 N Arlington Heights Rd, Itasca, DuPage County, Illinois",790
159,US,Chicago,Red Roof PLUS+ Chicago Naperville,"1698 W Diehl Rd, Naperville, DuPage County, Illinois",337
160,US,Chicago,Red Roof Inn Chicago Joliet,"1750 McDonough St, Joliet, Illinois",361
161,US,Chicago,Hilton Garden Inn Chicago Downtown Riverwalk,"66 E Wacker Pl, Chicago, Illinois",1056
162,US,Chicago,Hotel Julian,"168 N Michigan Ave, Chicago, Illinois",631
163,US,Chicago,Chicago Marriott Suites Deerfield,"2 Parkway N, Deerfield, Lake County, Illinois",342
164,US,Chicago,Hampton Inn & Suites Chicago/Mt. Prospect,"1 Randhurst Village Dr, Mount Prospect, Illinois",795
165,US,Chicago,Courtyard by Marriott Chicago Downtown/River North,"30 E Hubbard St, Chicago, Illinois",1128
166,US,Chicago,Four Points by Sheraton Chicago O'Hare Airport,"10249 West Irving Park Road, Schiller Park, Illinois",1009
167,US,Chicago,"Club Quarters Hotel, Wacker at Michigan","75 East Upper Wacker Drive, Chicago, Illinois",2501
168,US,Chicago,Super 8 by Wyndham Bridgeview/Chicago Area,"7887 W 79th St, Bridgeview, Illinois",491
169,US,Chicago,"The Rose Hotel Chicago O’Hare, Tapestry Collection by Hilton","5200 Pearl Street, Rosemont, Illinois",338
170,US,Chicago,Aloft Chicago Downtown River North,"515 N Clark St, Chicago, Illinois",885
171,US,Chicago,Best Western Chicago Southland,"4375 Frontage Rd, Oak Forest, Illinois",347
172,US,Chicago,Hyatt Centric The Loop Chicago,"100 W Monroe St, Chicago, Illinois",1170
173,US,Chicago,Hilton Chicago O'Hare Airport,"10000 W O'Hare Ave, Chicago, Illinois",4485
174,US,Chicago,Hyatt Place Chicago/Schaumburg,"1851 McConnor Pkwy, Schaumburg, Illinois",291
175,US,Chicago,Baymont by Wyndham Chicago/Alsip,"12801 S Cicero Ave, Alsip, Illinois",386
176,US,Chicago,Comfort Suites Chicago O'Hare Airport,"4200 River Rd, Schiller Park, Illinois",304
177,US,Chicago,ACME Hotel Company,"15 East Ohio Street, Chicago, Illinois",4842
178,US,Chicago,Hyatt Place Chicago/Midway Airport,"6550 S Cicero Ave, Chicago, Illinois",1043
179,US,Chicago,The Congress Plaza Hotel & Convention Center,"520 South Michigan Avenue, Chicago, Illinois",3485
180,US,Chicago,Residence Inn by Marriott Chicago O'Hare,"7101 Chestnut Street, Rosemont, Illinois",445
181,US,Chicago,Sonesta Simply Suites Chicago O'Hare Airport,"4021 N. Mannheim Rd., Schiller Park, Illinois",424
182,US,Chicago,"Holiday Inn Express Chicago - Magnificent Mile, an IHG Hotel","640 N Wabash Ave, Chicago, Illinois",1245
183,US,Chicago,Holiday Inn Chicago Oakbrook,"17 W. 350 22nd Street, Oakbrook Terrace, DuPage County, Illinois",402
184,US,Chicago,Chicago Marriott Oak Brook,"1401 W 22nd St, Oak Brook, DuPage County, Illinois",402
185,US,Chicago,SpringHill Suites Chicago Elmhurst / Oakbrook Area,"410 W Lake St, Elmhurst, DuPage County, Illinois",373
186,US,Chicago,Quality Inn Schaumburg - Chicago,"600 N Martingale Rd, Schaumburg, Illinois",384
187,US,Chicago,"Crowne Plaza Chicago-Northbrook, an IHG Hotel","2875 North Milwaukee Avenue, Northbrook, Illinois",344
188,US,Chicago,Eurostars Magnificent Mile,"660 N State St, Chicago, Illinois",5235
189,US,Chicago,Sonesta ES Suites Chicago - Lombard,"2001 South Highland Avenue, Lombard, DuPage County, Illinois",309
190,US,Chicago,Baymont by Wyndham Chicago/Calumet City,"510 E End Ave, Calumet City, Illinois",360
191,US,Chicago,SpringHill Suites Chicago Schaumburg/Woodfield Mall,"1550 McConnor Parkway, Schaumburg, Illinois",373
192,US,Chicago,Hampton Inn & Suites Chicago/St. Charles,"2875 Foxfield Road, Saint Charles, Illinois",592
193,US,Chicago,Hilton Rosemont/Chicago O'Hare,"5550 N. River Road, Rosemont, Illinois",1544
194,US,Chicago,Sonesta ES Suites Chicago Waukegan Gurnee,"1440 S White Oak Dr, Waukegan, Lake County, Illinois",269
195,US,Chicago,Home2 Suites by Hilton Chicago Schaumburg,"1300 East American Lane, Schaumburg, Illinois",292
196,US,Chicago,Super 8 by Wyndham Chicago/Rosemont/O'Hare/SE,"3160 River Rd, River Grove, Illinois",304
197,US,Chicago,Best Western Plus Hawthorne Terrace Hotel,"3434 N Broadway St, Chicago, Illinois",1423
198,US,Chicago,Courtyard by Marriott Chicago Glenview/Northbrook,"1801 Milwaukee Avenue, Glenview, Illinois",495
199,US,Chicago,Fairfield Inn & Suites Chicago Naperville,"1820 Abriter Ct, Naperville, DuPage County, Illinois",246
200,US,Chicago,Residence Inn Chicago Schaumburg/Woodfield Mall,"1610 McConnor Pkwy, Schaumburg, Illinois",226
201,US,Chicago,Hampton Inn & Suites Chicago-Burr Ridge,"100 Harvester Drive, Burr Ridge, Illinois",268
202,US,Chicago,Chicago Marriott Southwest at Burr Ridge,"1200 Burr Ridge Pkwy, Burr Ridge, Illinois",297
203,US,Chicago,The Hoxton Chicago,"200 N Green St, Chicago, Illinois",631
204,US,Chicago,"Holiday Inn Chicago - Schaumburg, an IHG Hotel","1998 N. Roselle Road, Schaumburg, Illinois",453
205,US,Chicago,Courtyard by Marriott Chicago Waukegan/Gurnee,"3800 Northpoint Blvd, Waukegan, Lake County, Illinois",435
206,US,Chicago,Homewood Suites by Hilton Chicago Downtown/Magnificent Mile,"152 E Huron St, Chicago, Illinois",1035
207,US,Chicago,Residence Inn by Marriott Chicago Downtown/Loop,"11 S La Salle St, Chicago, Illinois",654
208,US,Chicago,Red Roof PLUS+ Chicago - Northbrook / Deerfield,"340 S Waukegan Rd, Deerfield, Lake County, Illinois",250
209,US,Chicago,Courtyard Chicago Arlington Heights/South,"100 West Algonquin Road, Arlington Heights, Illinois",247
210,US,Chicago,Embassy Suites by Hilton Chicago Lombard Oak Brook,"707 E Butterfield Rd, Lombard, DuPage County, Illinois",709
211,US,Chicago,"Holiday Inn & Suites Chicago North Shore (Skokie), an IHG Hotel","5300 West Touhy Ave, Skokie, Illinois",637
212,US,Chicago,Kinzie Hotel,"20 W Kinzie St, Chicago, Illinois",3045
213,US,Chicago,La Quinta Inn & Suites by Wyndham Chicago Gurnee,"5688 Northridge Dr, Gurnee, Lake County, Illinois",626
214,US,Chicago,Le Meridien Chicago - Oakbrook Center,"2100 Spring Rd, Oak Brook, DuPage County, Illinois",371
215,US,Chicago,Sheraton Suites Chicago Elk Grove,"121 Northwest Point Boulevard, Elk Grove Village, Illinois",285
216,US,Chicago,SpringHill Suites Chicago Naperville/Warrenville,"4305 Weaver Parkway, Warrenville, DuPage County, Illinois",298
217,US,Chicago,Best Western Chicago - Downers Grove,"3010 Finley Rd, Downers Grove, DuPage County, Illinois",240
218,US,Chicago,Residence Inn by Marriott Chicago Midway Airport,"6638 S Cicero Ave, Bedford Park, Illinois",309
219,US,Chicago,Chicago Marriott Northwest,"4800 Hoffman Blvd, Hoffman Estates, Illinois",348
220,US,Chicago,Residence Inn Chicago Wilmette/Skokie,"3205 Old Glenview Rd, Wilmette, Illinois",345
221,US,Chicago,"Holiday Inn Express Chicago-Downers Grove, an IHG Hotel","3031 Finley Rd, Downers Grove, DuPage County, Illinois",289
222,US,Chicago,Kimpton Gray Hotel,"122 W. Monroe Street, Chicago, Illinois",849
223,US,Chicago,"Hotel Lincoln, JdV by Hyatt","1816 North Clark Street, Chicago, Illinois",2671
224,US,Chicago,SpringHill Suites Chicago Southwest at Burr Ridge/Hinsdale,"90 North Frontage Road, Burr Ridge, Illinois",352
225,US,Chicago,"Staybridge Suites Chicago -- Glenview, an IHG hotel","2600 Lehigh Avenue, Glenview, Illinois",246
226,US,Chicago,Hotel Felix,"111 W Huron St, Chicago, Illinois",1855
227,US,Chicago,AC Hotel by Marriott Chicago Downtown,"630 N Rush St, Chicago, Illinois",948
228,US,Chicago,Hampton Inn Chicago Downtown West Loop,"116 N Jefferson St, Chicago, Illinois",872
229,US,Chicago,Sonesta ES Suites Chicago Downtown Magnificent Mile - Medical,"201 East Walton Place, Chicago, Illinois",908
230,US,Chicago,Courtyard by Marriott Chicago Oakbrook Terrace,"6 Trans Am Plaza Drive, Oakbrook Terrace, DuPage County, Illinois",279
231,US,Chicago,The Whitehall Hotel,"105 E Delaware Pl, Chicago, Illinois",2357
232,US,Chicago,"EVEN Hotel Chicago-Tinley Park-Conv Ctr, an IHG Hotel","18501 Convention Center Drive, Tinley Park, Illinois",227
233,US,Chicago,SpringHill Suites by Marriott Chicago Lincolnshire,"300 Marriott Dr, Lincolnshire, Lake County, Illinois",211
234,US,Chicago,"Holiday Inn Chicago North-Evanston, an IHG Hotel","1501 Sherman Ave, Evanston, Illinois",212
235,US,Chicago,Red Roof PLUS+ Chicago - Willowbrook,"7535 Kingery Hwy, Willowbrook, DuPage County, Illinois",239
236,US,Chicago,Residence Inn by Marriott Chicago Oak Brook,"790 Jorie Blvd, Oak Brook, DuPage County, Illinois",204
237,US,Chicago,Holiday Inn Chicago Matteson Conf Ctr,"500 Holiday Plaza Dr, Matteson, Illinois",195
238,US,Chicago,Courtyard Chicago Wood Dale/Itasca,"900 N Wood Dale Rd, Wood Dale, DuPage County, Illinois",203
239,US,Chicago,Courtyard Chicago Elmhurst/Oakbrook Area,"370 N IL Route 83, Elmhurst, DuPage County, Illinois",328
240,US,Chicago,Best Western Plus Oakbrook Inn,"669 Pasquinelli Dr, Westmont, DuPage County, Illinois",622
241,US,Chicago,Renaissance Chicago Glenview Suites Hotel,"1400 Milwaukee Avenue, Glenview, Illinois",214
242,US,Chicago,Hampton Inn & Suites Chicago Southland-Matteson,"20920 Matteson Ave, Matteson, Illinois",541
243,US,Chicago,Hampton Inn Chicago North-Loyola Station,"1209 W Albion Ave, Chicago, Illinois",690
244,US,Chicago,Hampton Inn & Suites Chicago Aurora,"2423 Bushwood Dr, Aurora, Illinois",900
245,US,Chicago,Freehand Chicago,"19 E Ohio St, Chicago, Illinois",941
246,US,Chicago,Marriott Chicago O’Hare,"8535 West Higgins Road, Chicago, Illinois",770
247,US,Chicago,"Holiday Inn Express & Suites Chicago West-O'Hare Arpt Area, an IHG Hotel","200 S Mannheim Rd, Hillside, Illinois",281
248,US,Chicago,Sheraton Chicago Northbrook Hotel,"1110 Willow Rd, Northbrook, Illinois",304
249,US,Chicago,Super 8 by Wyndham Joliet I-55 N/Chicago,"3401 Mall Loop Dr, Joliet, Illinois",292
250,US,Chicago,Residence Inn by Marriott Chicago Bloomingdale,"295 Knollwood Dr, Bloomingdale, DuPage County, Illinois",178
