Index,Country,City,Hotel,Address,Popularity,Latitude,Longitude
423,CA,Montreal,Hotel Mini,"1475 Blvd Rene-Levesque East, Montreal, Quebec, Canada",2,45.51983,-73.55168
424,CA,Montreal,Motel Saint-Hilaire,"161 Blvd Sir-Wilfrid-Laurier, Mont-Saint-Hilaire, Quebec, Canada",7,45.56339,-73.19598
425,CA,Montreal,Econo Lodge,"1683 Rue Saint-Hubert, Montreal, Quebec, Canada",3,45.51721,-73.56246
426,CA,Montreal,Motel Seigneurie de Vaudreuil,"154 Hardwood, Vaudreuil-Dorion, Quebec, Canada",7,45.38282,-74.01125
427,CA,Montreal,B&B Le Bleu Balcon,"4420 St-Denis, Montreal, Quebec, Canada",47,45.5232,-73.58195
428,CA,Montreal,Camping Les Cedres,"658 Rte 219, Saint-Jean-sur-Richelieu, Quebec, Canada",18,45.29836,-73.33269
429,CA,Montreal,Estrimont Suites & Spa,"44, avenue de l'Auberge, Orford, Magog, Quebec, Canada",609,45.30599,-72.16412
430,CA,Montreal,Le St-Martin Bromont Hotel & Suites,"111 Boulevard Du Carrefour, Bromont, Quebec, Canada",323,45.3344,-72.65122
431,CA,Montreal,Pimbina Spa & Massage,"1239 Labelle street, Mont Tremblant, Quebec, Canada",258,46.13829,-74.58923
432,CA,Montreal,Plumes et Glisse,"17 Chemin des Pentes Nord, Lac-Superieur, Quebec, Canada",184,46.22212,-74.51091
433,CA,Montreal,Hotel Mont Gabriel,"1699 Chemin Mont Gabriel, Sainte-Adele, Quebec, Canada",414,45.92139,-74.1603
434,CA,Montreal,Manoir des Sables Hotel & Golf,"90, Avenue des Jardins, Orford, Magog, Quebec, Canada",453,45.31496,-72.16356
435,CA,Montreal,Comfort Inn Winnipeg South,"3109 Pembina Hwy, Winnipeg, Manitoba, Canada",367,49.77915,-97.15775
436,CA,Montreal,Auberge Louisbourg Hotel,"1649 Saint-Hubert, Montreal, Quebec, Canada",14,45.51701,-73.56199
437,CA,Montreal,Hotel Classic,"2020 Rue St. Denis, Montreal, Quebec, Canada",29,45.5159,-73.56571
438,CA,Montreal,Hotel Le Breton,"1609 Saint-Hubert St., Montreal, Quebec, Canada",12,45.51671,-73.56155
439,CA,Montreal,First Canada Inns,"1618 Vincent Massey Dr, Cornwall, Ontario, Canada",129,45.03042,-74.76218
440,CA,Montreal,Manoir D'Youville,"498 Boulevard d'Youville, Chateauguay, Quebec, Canada",33,45.3846,-73.77052
441,CA,Montreal,Gite du Parc Lafontaine Guest House,"1250 Sherbrooke est, Montreal, Quebec, Canada",31,45.52304,-73.56505
442,CA,Montreal,Motel Pierre,"2375 Boulevard Marcel-Laurin, Montreal, Quebec, Canada",35,45.52064,-73.70412
443,CA,Montreal,Maison Historique James Thompson,"47 rue Ste.Ursule, Quebec City, Quebec, Canada",240,46.8111,-71.20981
444,CA,Montreal,Le Gite De La Belle Rive,"387 Taillon, Montreal, Quebec, Canada",9,45.60499,-73.51121
445,CA,Montreal,Chez Roger Bontemps B&B,"1441 Wolfe St, Montreal, Quebec, Canada",10,45.51834,-73.55719
446,CA,Montreal,Happy Club & Motel,"33 - 17th St., Edmundston, New Brunswick, Canada",128,47.36951,-68.32273
447,CA,Montreal,Motel Colibri,"6960 rue St-Jacques Ouest, Montreal, Quebec, Canada",16,45.45627,-73.62939
448,CA,Montreal,Motel Saint-Jacques,"1980 Westmore Avenue, Montreal, Quebec, Canada",18,45.45353,-73.63511
449,CA,Montreal,Pied-A-Terre Mont-Royal,"4460 Avenue Christophe-Colomb, Montreal, Quebec, Canada",27,45.52762,-73.57878
450,CA,Montreal,Berri Suites,"Rue Berri, Montreal, Quebec, Canada",10,45.54731,-73.64353
451,CA,Montreal,"Holiday Inn Express & Suites Fredericton, an IHG Hotel","665 Prospect Street, Fredericton, New Brunswick, Canada",613,45.94929,-66.6848
452,CA,Montreal,"Holiday Inn Express & Suites Belleville, an IHG Hotel","291 North Front St, Belleville, Ontario, Canada",310,44.18431,-77.39254
453,CA,Montreal,A1 Studios Montreal,"1575 Lartigue Avenue, Montreal, Quebec, Canada",2,45.52055,-73.55704
454,CA,Montreal,Hotel Alt Quebec,"1200 Avenue De Germain-Des-Pres, Quebec City, Quebec, Canada",494,46.76892,-71.28762
455,CA,Montreal,Esterel Resort,"39, Boulevard Fridolin-Simard, Esterel, Sainte-Marguerite-du-Lac-Masson, Quebec, Canada",1230,46.02911,-74.038
456,CA,Montreal,1840 Guest House B&B,"223 Main Street West, Merrickville, Ontario, Canada",209,44.91614,-75.83972
457,CA,Montreal,Auberge Sur Mer,"363 Du Fleuve Rd, Notre-Dame-du-Portage, Bas-Saint-Laurent, Quebec, Canada",204,47.77955,-69.59893
458,CA,Montreal,"Jouvence, Centre de Villegiature","131, chemin Jouvence, Orford, Magog, Quebec, Canada",132,45.39492,-72.21696
459,CA,Montreal,Hotel Le Deville,"187 Rue Sainte-Catherine Est, Montreal, Quebec, Canada",19,45.51173,-73.56261
460,CA,Montreal,Microtel Inn & Suites by Wyndham Dorval,"1695 Rte Transcanadienne Nord, Dorval, Quebec, Canada",26,45.48649,-73.78082
461,CA,Montreal,The Abbey Inn,"21489 Butternut Lane, Lancaster, Ontario, Canada",13,45.27714,-74.48731
462,CA,Montreal,Hotel Cheribourg,"2603 Chemin du Parc, Orford, Magog, Quebec, Canada",365,45.31559,-72.17235
463,CA,Montreal,"Chez Hubert, B&B","66 St-Ursule, Quebec City, Quebec, Canada",273,46.31657,-73.01148
464,CA,Montreal,Hotel Sacacomie,"4000 Yvon-Plante Road, Saint-Alexis-des-Monts, Quebec, Canada",1705,46.52128,-73.18735
465,CA,Montreal,Comfort Inn Edmundston,"5 Bateman Ave., Edmundston, New Brunswick, Canada",496,47.37634,-68.31483
466,CA,Montreal,"Holiday Inn Express Quebec Sainte-Foy, an IHG Hotel","3145 Avenue Des Hotels, Quebec City, Quebec, Canada",817,46.75924,-71.29499
467,CA,Montreal,La Maison de Baviere B&B,"1470 Chemin de la Riviere, Val David, Quebec, Canada",196,46.03257,-74.21094
468,CA,Montreal,Au Chateau du Parc B & B,"1020 Sherbrooke East, Montreal, Quebec, Canada",7,45.52095,-73.56532
469,CA,Montreal,Le 2250 Guy,"2250, Guy, Montreal, Quebec, Canada",7,45.49617,-73.58071
470,CA,Montreal,Corporate Stays Apartments Mosaique,"345 de la Gauchetiere ouest, Montreal, Quebec, Canada",5,45.50414,-73.563
471,CA,Montreal,L'Auberge Lys et Chardon,"42 Rue de L'Eglise, Saint-Placide, Quebec, Canada",28,45.52689,-74.20748
472,CA,Montreal,Marketa's Bed and Breakfast,"239 Superior St, Victoria, Victoria Capital Regional District, Vancouver Island, British Columbia, Canada",492,48.42013,-123.37815
473,CA,Montreal,Quality Inn & Suites,"1575 Tupper St, Hawkesbury, Ontario, Canada",141,45.5911,-74.58909
474,CA,Montreal,Auberge Alpine Inn,"1440 Pierre-Peladeau, Sainte-Adele, Quebec, Canada",498,45.98408,-74.12082
475,CA,Montreal,Hotel Chateau Joliette,"450 rue St Thomas, Joliette, Quebec, Canada",183,46.02506,-73.43368
476,CA,Montreal,Elect Inn 5,"1123 Brookdale Ave, Cornwall, Ontario, Canada",67,45.02642,-74.75058
477,CA,Montreal,Auberge & Spa Beaux-Reves,"2310 Boul. De Sainte Adele, Sainte-Adele, Quebec, Canada",766,45.9633,-74.15288
478,CA,Montreal,Novotel Toronto North York,"3 Park Home Ave, Toronto, Ontario, Canada",1175,43.76871,-79.41434
479,CA,Montreal,Hotel Chateau Laurier Quebec,"1220, Place Georges V Ouest, Quebec City, Quebec, Canada",1925,46.80638,-71.2154
480,CA,Montreal,Spa Eastman,"895, chemin des Diligences, Eastman, Quebec, Canada",264,45.32134,-72.3266
481,CA,Montreal,Royal Victoria College Residence,"3425 University Street, Montreal, Quebec, Canada",12,45.50531,-73.57386
482,CA,Montreal,Auberge du Vieux Foyer,"3167, 1er Rang Doncaster, Val David, Quebec, Canada",308,46.04759,-74.19492
483,CA,Montreal,Le Hudson Inn,"100, Rte 201, Rigaud, Quebec, Canada",29,45.46153,-74.22809
484,CA,Montreal,B & B Maison Saint Louis,"311 Rue Du Square Saint Louis, Montreal, Quebec, Canada",3,45.51718,-73.57064
485,CA,Montreal,Complex Royal Labarre,"2019 Boulevard Taschereau, Longueuil, Quebec, Canada",31,45.50843,-73.49124
486,CA,Montreal,Chateau des Tourelles,"212 Street Saint Jean, Quebec City, Quebec, Canada",850,45.30848,-73.25213
487,CA,Montreal,Gite MaammBolduc,"4351 Avenue de Lorimier, Montreal, Quebec, Canada",12,45.53433,-73.57011
488,CA,Montreal,HOTEL O LAVAL,"1375 Boulevard des Laurentides, Laval, Quebec, Canada",27,45.57798,-73.70148
489,CA,Montreal,Au Doc Motel,"1424 rue Notre-Dame, Repentigny, Quebec, Canada",34,45.78348,-73.39985
490,CA,Montreal,Days Inn by Wyndham Montmagny,"218 Chemin Des Poirier, Montmagny, Chaudiere-Appalaches, Quebec, Canada",325,46.97164,-70.57627
491,CA,Montreal,La Chaumiere de l' Anse,"107, ch. de l'Anse, Mont Tremblant, Quebec, Canada",102,46.20239,-74.60789
492,CA,Montreal,Sunset-on-The-River Bed and Breakfast,"4475 Route 102, Kingsclear, New Brunswick, Canada",24,45.93074,-66.87671
493,CA,Montreal,Four Points by Sheraton Edmundston Hotel & Conference Center,"100 Rice St, Edmundston, New Brunswick, Canada",413,47.364,-68.33131
494,CA,Montreal,Quality Inn & Suites Amsterdam,"114 Millennium Dr, Quispamsis, New Brunswick, Canada",182,45.41066,-65.94755
495,CA,Montreal,Bel Air Tremblant Resort & Residences,"80 rue des Sept Sommets, La Conception-Station, Quebec, Canada",248,46.2025,-74.67429
496,CA,Montreal,Au NIDaigle,"1582 Principale St, Edmundston, New Brunswick, Canada",112,47.36185,-68.31071
497,CA,Montreal,Gite a L'Augustine,"775 Rue Richelieu, Quebec City, Quebec, Canada",146,45.68935,-73.19159
498,CA,Montreal,A la Maison Campbell B&B,"68, rue Bellevue, Magog, Quebec, Canada",138,45.26296,-72.15461
499,CA,Montreal,Travelodge Fredericton,"42 Chaperral Rd, Waasis, New Brunswick, Canada",254,45.85285,-66.56568
500,CA,Montreal,Hotel Oui GO!,"1413, Rue Notre-Dame Centre, Trois-Rivieres, Quebec, Canada",187,46.34206,-72.54021
501,CA,Montreal,Chic-Chocs Montagne Lodge,"Rue Notre-Dame, 10, Cap-Chat, Gaspesie Region, Quebec, Canada",65,49.09907,-66.67346
502,CA,Montreal,Auberge Hotel St-Andre,"211 St-Andre, Terrebonne, Quebec, Canada",59,45.69361,-73.63463
503,CA,Montreal,Camping Choisy,"209 Route 201, Rigaud, Quebec, Canada",12,45.47338,-74.24088
504,CA,Montreal,Sivananda Ashram Yoga Camp,"673 8th Avenue, Val Morin, Quebec, Canada",70,46.00588,-74.1864
505,CA,Montreal,Le Petit Clocher B&B,"216 ave de l' Eglise, Saint Sauveur des Monts, Quebec, Canada",144,45.90088,-74.168
506,CA,Montreal,Auberge Le Tricorne Inn,"50 Chemin Gosselin, North Hatley, Quebec, Canada",114,45.29905,-71.95118
507,CA,Montreal,Auberge Nuits St-Georges,"792 Rue Shefford, Bromont, Quebec, Canada",125,45.31811,-72.65774
508,CA,Montreal,Auberge Bishop,"1447 Rue Bishop, Montreal, Quebec, Canada",43,45.49727,-73.57748
509,CA,Montreal,Hotel & Suites Le Dauphin Drummondville,"600 Boulevard Saint-Joseph, Drummondville, Quebec, Canada",496,45.89315,-72.51367
510,CA,Montreal,"Holiday Inn Express & Suites Brockville, an IHG Hotel","7815 Kent Blvd, Brockville, Ontario, Canada",279,44.59673,-75.70671
511,CA,Montreal,Hotel Le President,"3535 King Street West, Sherbrooke, Quebec, Canada",1022,45.42538,-71.82631
512,CA,Montreal,Riotel Matane,"250 Avenue Du Phare Est, Matane, Gaspesie Region, Quebec, Canada",920,48.85327,-67.52539
513,CA,Montreal,Benner's Bed & Breakfast,"541 Besserer St, Ottawa, Ontario, Canada",123,45.43261,-75.67504
514,CA,Montreal,Le Vertendre,"122, Chemin Gilbert, Eastman, Quebec, Canada",97,45.32475,-72.2719
515,CA,Montreal,Auberge Aucoin,"87 De l'Eglise St, Edmundston, New Brunswick, Canada",102,47.36468,-68.32868
516,CA,Montreal,Auberge du Lac-a-l'Eau-Claire,"500 chemin du Lac-A-L'Eau-Claire, Saint-Alexis-des-Monts, Quebec, Canada",769,46.54316,-73.08784
517,CA,Montreal,Auberge du Mange Grenouille,"148, rue Sainte-Cecile, Le Bic, Rimouski, Bas-Saint-Laurent, Quebec, Canada",319,48.37264,-68.71169
518,CA,Montreal,Travelodge Hotel & Convention Center Quebec City,"3125 Hochelaga Boulevard, Quebec City, Quebec, Canada",316,46.76358,-71.30193
519,CA,Montreal,Hotel Victor,"1701 rue Saint Hubert, Montreal, Quebec, Canada",38,45.51734,-73.56264
520,CA,Montreal,Bed & Breakfast de Chez Nous,"3717 Sainte-Famille St, Montreal, Quebec, Canada",12,45.51278,-73.57638
521,CA,Montreal,The Cider House Bed & Breakfast,"74 Prince Edward Street, Brighton, Ontario, Canada",23,44.039,-77.73626
522,CA,Montreal,Mystic Meadow B&B,"6756 Pilon Point Rd, Summerstown, Ontario, Canada",15,45.07906,-74.533
523,CA,Montreal,Bed & Breakfast L'Heure Douce,"704 Rue Richelieu, Quebec City, Quebec, Canada",87,46.81151,-71.21937
524,CA,Montreal,B A GUEST Bed and Breakfast,"2033 St-Hubert, Montreal, Quebec, Canada",3,45.51837,-73.56488
525,CA,Montreal,Auberge Restaurant La Mara,"127 Chemin Gosford Sud, Ham-Sud, Quebec, Canada",64,45.73973,-71.59527
526,CA,Montreal,Auberge Sur le Lac Temiscouata,"117 rue de l'Anse, Temiscouata-sur-le-Lac, Bas-Saint-Laurent, Quebec, Canada",53,47.67642,-68.85132
527,CA,Montreal,Maison Hatley,"48 Rue de Hatley, Magog, Quebec, Canada",53,45.26362,-72.1542
528,CA,Montreal,Lentracte Homestay,"425 Marie-anne Est, Montreal, Quebec, Canada",22,45.52335,-73.58039
529,CA,Montreal,Haut Bois Dormant & Resto Epicurieux,"33 Main Street West, Notre Dame des Bois, Quebec, Canada",62,45.39453,-71.07306
530,CA,Montreal,Gite Le Clic,"3953 rue de Bullion, Montreal, Quebec, Canada",9,45.5178,-73.5768
531,CA,Montreal,Elk Lake Wilderness Resort,"590 Highway 65, Elk Lake, Northeastern Ontario, Ontario, Canada",8,47.73932,-80.34422
532,CA,Montreal,Le Houseboy Bed & Breakfast,"1656 Sainte-Catherine Est, Montreal, Quebec, Canada",4,45.52187,-73.55282
533,CA,Montreal,O Genet Bed & Breakfast,"2945 Concession 3, Plantagenet, Ontario, Canada",22,45.53368,-75.09138
534,CA,Montreal,Mowat Landing Cottages,"Mowat Landing Rd, Temiskaming Shores, Northeastern Ontario, Ontario, Canada",19,47.46233,-79.74012
535,CA,Montreal,Howard Johnson by Wyndham Cornwall,"1142 Brookdale Ave, Cornwall, Ontario, Canada",119,45.02671,-74.75191
536,CA,Montreal,Montreal Backpackers Globetrotter Hostel,"1304, Mont-Royal Ave. Est,, Montreal, Quebec, Canada",7,45.52975,-73.57714
537,CA,Montreal,Gite Gilbert,"1901 Avenue Clinton, Montreal, Quebec, Canada",16,45.51451,-73.62365
538,CA,Montreal,Au Diable Vert,"169 Staines, Sutton, Quebec, Canada",251,45.04184,-72.56511
539,CA,Montreal,Hotel L'Oiseliere - Montmagny,"105 chemin des Poirier, Montmagny, Chaudiere-Appalaches, Quebec, Canada",220,46.97587,-70.56978
540,CA,Montreal,Hilltop Motel,"2287 Princess St, Kingston, Ontario, Canada",99,44.2578,-76.5464
541,CA,Montreal,Sunset Inn on the Park,"641 Lakeshore Dr, North Bay, Northeastern Ontario, Ontario, Canada",191,46.26798,-79.44026
542,CA,Montreal,The Refuge,"2672 Chemin du Village, Mont Tremblant, Quebec, Canada",221,46.20782,-74.60344
543,CA,Montreal,Motel Loupi,"50 rue de l'Ancrage, Riviere du Loup, Bas-Saint-Laurent, Quebec, Canada",247,47.85512,-69.5529
544,CA,Montreal,La Roma Motel,"32 Ch Iroquois, Edmundston, New Brunswick, Canada",121,47.36305,-68.32734
545,CA,Montreal,Olux Hotel Motel & Suites,"1354 Des Laurentides, Laval, Quebec, Canada",91,45.57799,-73.7015
546,CA,Montreal,Turtle Island Bed and Breakfast,"415 Stone St S, Gananoque, Ontario, Canada",155,44.32697,-76.1588
547,CA,Montreal,Hotel Le Germain Quebec,"126 Rue Saint-Pierre, Quebec City, Quebec, Canada",1424,45.47705,-74.30421
548,CA,Montreal,Auberge West Brome,"128 Route 139, West Brome, Lac-Brome, Quebec, Canada",443,45.17847,-72.6627
549,CA,Montreal,Motel Bel-Eau,"600 Notre-Dame, Montebello, Outaouais Region, Quebec, Canada",119,45.6502,-74.93708
550,CA,Montreal,Comfort Inn & Suites,"1394 Route Des Rivieres, Levis, Chaudiere-Appalaches, Quebec, Canada",210,46.71856,-71.29737
551,CA,Montreal,Hilton Toronto / Markham Suites Conference Centre & Spa,"8500 Warden Avenue, Markham, Ontario, Canada",1304,43.85439,-79.33511
552,CA,Montreal,Excelsior Hotel Spa Sainte-Adele,"3655 Boulevard de Sainte-Adele, Sainte-Adele, Quebec, Canada",221,45.97408,-74.17234
553,CA,Montreal,The Loft at Nine Gables,"19 Maitland St, Picton, Prince Edward County, Ontario, Canada",124,44.04204,-77.73692
554,CA,Montreal,Hotel-Motel Coconut,"7531 Notre-Dame Ouest, Trois-Rivieres, Quebec, Canada",93,46.30973,-72.58173
555,CA,Montreal,Le Gite,"3619 rue De Bullion, Montreal, Quebec, Canada",23,45.51556,-73.57165
556,CA,Montreal,Motel Rouleau,"513 St-Philippe, Alfred, Ontario, Canada",20,45.55637,-74.88611
557,CA,Montreal,Century Motel,"1209 Brookdale Ave, Cornwall, Ontario, Canada",85,45.02757,-74.75164
558,CA,Montreal,Ofuro Spa,"777, Chemin St-Adolphe, Morin Heights, Quebec, Canada",37,45.9271,-74.27427
559,CA,Montreal,Motel Belle Riviere,"93 Chemin des Patriotes Est, Saint-Jean-sur-Richelieu, Quebec, Canada",61,45.32543,-73.25451
560,CA,Montreal,Travelodge by Wyndham Rigaud,"50 Rue Saint-Jean-Baptiste Ouest, Rigaud, Quebec, Canada",43,45.48541,-74.30978
561,CA,Montreal,Hotel & Motel La Marquise,"1700 Wellington South, Sherbrooke, Quebec, Canada",76,45.38146,-71.8716
562,CA,Montreal,Grand Motel Toronto,"4626 Kingston Rd, Toronto, Ontario, Canada",49,43.67805,-79.30148
563,CA,Montreal,B&B Au Manoir de la rue Merry,"92 Merry Sud, Magog, Quebec, Canada",424,45.26349,-72.15609
564,CA,Montreal,Hotel Universel,"311, boul. Hotel-de-Ville, Riviere du Loup, Bas-Saint-Laurent, Quebec, Canada",580,47.81981,-69.55908
565,CA,Montreal,Evo Montreal,"777 Boulevard Robert-bourassa, Montreal, Quebec, Canada",6,45.49997,-73.56242
566,CA,Montreal,B&B l'Abat-Jour,"2064 rue Defondville, Quebec City, Quebec, Canada",48,46.84035,-71.22178
567,CA,Montreal,The O'Brien House Bed and Breakfast,"39 Glenaire Mews, Kingston, Ontario, Canada",16,44.25669,-76.52387
568,CA,Montreal,Motel la Bell Villa,"10e Ave, Senneterre, Quebec, Canada",18,48.39454,-77.24233
569,CA,Montreal,B&B La Claire Fontaine,"1652 rue La Fontaine, Montreal, Quebec, Canada",2,45.52394,-73.55725
570,CA,Montreal,La Belle Planete Downtown Quebec Hostel,"386 Rue du Pont, Quebec City, Quebec, Canada",70,46.81559,-71.22106
571,CA,Montreal,Twilight Resort,"Highway 17 North, Batchawana Bay, Northeastern Ontario, Ontario, Canada",2,47.19999,-84.65141
572,CA,Montreal,Motel Marie-Dan,"311 Rue des Bouleaux, Sainte-Eulalie, Quebec, Canada",32,46.09895,-72.22965
573,CA,Montreal,Pierce Boutique Apartments,"1650 boulevard de Maisonneuve Ouest, Montreal, Quebec, Canada",11,45.49492,-73.57979
574,CA,Montreal,Econo Lodge,"1981 Boulevard Cure Labelle, Laval, Quebec, Canada",34,45.5561,-73.76371
575,CA,Montreal,Econo Hostel,"2156 Montgomery St, Montreal, Quebec, Canada",2,45.5366,-73.55313
576,CA,Montreal,Hostelo,"901 Sherbrooke Street E, Montreal, Quebec, Canada",10,45.5201,-73.56629
577,CA,Montreal,Auberge reBOOT Hostel,"4460 Ave. Christophe Colomb, Montreal, Quebec, Canada",28,45.52762,-73.57878
578,CA,Montreal,Village des Neiges,"130 ch. Tour-de-l'Isle, Montreal, Quebec, Canada",14,45.51284,-73.5345
579,CA,Montreal,Motel Royal,"1515 Boulevard Wilfrid-Hamel, Quebec City, Quebec, Canada",17,46.80611,-71.27558
580,CA,Montreal,Motel Champlain,"7600 Boul. Marie-Victorin, Brossard, Quebec, Canada",13,45.46044,-73.4939
581,CA,Montreal,Chesley's Inn,"40 First St W, Cornwall, Ontario, Canada",112,45.01609,-74.72967
582,CA,Montreal,Auberge L'Estampilles,"24 Ch du Cap-aux-Corbeaux Nord, Baie-St-Paul, Charlevoix, Quebec, Canada",243,47.43868,-70.46424
583,CA,Montreal,1858 Upscale Lofts In Old Montreal By Nuage,"227 Rue Saint-Paul Ouest, Montreal, Quebec, Canada",1,45.50245,-73.55568
584,CA,Montreal,Gite Un Air D'ete,"8988 Boulevard Sainte-Anne, Chateau Richer, Quebec, Canada",117,47.00504,-70.96276
585,CA,Montreal,Studiotel Bromont,"229 Boulevard de Bromont, Bromont, Quebec, Canada",127,46.8746,-71.21418
586,CA,Montreal,Chateau Vieux-Montreal,"452 / 452A Notre-Dame East, Montreal, Quebec, Canada",2,,
587,CA,Montreal,La Bergerie B&B,"373, chemin Morgan, Sutton, Quebec, Canada",82,45.07872,-72.59979
588,CA,Montreal,Days Inn by Wyndham Ste. Helene-de-Bagot,"410 rue Couture, Sainte-Helene-de-Bagot, Quebec, Canada",151,45.73202,-72.74062
589,CA,Montreal,Residence Maria Goretti- Pour Femmes,"3333 Chemin de la Cote-Sainte-Catherine, Montreal, Quebec, Canada",6,45.50057,-73.62604
590,CA,Montreal,Grand Times Hotel Sherbrooke,"1 rue Belvedere Sud, Sherbrooke, Quebec, Canada",433,45.39802,-71.89694
591,CA,Montreal,Seaway Manor Bed and Breakfast,"465 Stone St S, Gananoque, Ontario, Canada",126,44.32671,-76.1583
592,CA,Montreal,Ye Olde Walkerville Bed & Breakfast,"1104 Monmouth Rd, Windsor, Ontario, Canada",84,42.31717,-83.00521
593,CA,Montreal,Auberge Saint-Pierre,"79, rue Saint Pierre, Quebec City, Quebec, Canada",1843,45.37814,-73.56498
594,CA,Montreal,La Maison du Jardin,"3744 St-Andre, Montreal, Quebec, Canada",6,45.52113,-73.56933
595,CA,Montreal,Accommodations International Bed & Breakfast Guest House,"2002 rue de Champlain, Montreal, Quebec, Canada",1,45.52457,-73.5593
596,CA,Montreal,Aux Couleurs du Monde,"3454 rue Oxford, Montreal, Quebec, Canada",4,45.47146,-73.6157
597,CA,Montreal,Le Botaniste,"6560, 28E Avenue, Montreal, Quebec, Canada",1,48.33946,-70.99057
598,CA,Montreal,Auberge Du Lac Malcom,"123 route du Lac-Malcolm,, Sayabec, Gaspesie Region, Quebec, Canada",30,48.59255,-67.76007
599,CA,Montreal,Les Chalets du Lac Grenier,"100 rue des Mille-Feuilles, Chertsey, Quebec, Canada",54,46.15025,-73.91503
600,CA,Montreal,The Colonel's Inn,"408 East Street, Prescott, Ontario, Canada",80,44.71314,-75.51262
601,CA,Montreal,Hostellerie du Suroit,"255 rue Principale, Beauharnois, Quebec, Canada",12,45.31796,-73.93347
602,CA,Montreal,Stiles Motel,"827 Main St, Woodstock, New Brunswick, Canada",86,46.16344,-67.57549
603,CA,Montreal,Le Fruit Defendu Restaurant Auberge,"1342 Rang Double, Rougemont, Quebec, Canada",41,45.42605,-73.04122
604,CA,Montreal,BB Saffron,"Chemin du Plateau 40, Mont Tremblant, Quebec, Canada",6,46.12274,-74.53626
605,CA,Montreal,Casa Loma Court,"25 John St., Wasaga Beach, Ontario, Canada",4,44.54149,-80.00352
606,CA,Montreal,Netherdale Bed and Breakfast,"577 Greenlane Rd, Hawkesbury, Ontario, Canada",5,45.56842,-74.60477
607,CA,Montreal,Les Jalousies Pervenche,"42 Saint-Michel, Oka, Quebec, Canada",2,45.46053,-74.0901
608,CA,Montreal,Brigadoon B&B,"29 Main, Hudson, Quebec, Canada",4,45.44,-74.07937
609,CA,Montreal,Maison Elzear Ouellet,"5, Rue Laurier Est, Victoriaville, Quebec, Canada",21,46.03857,-71.91485
610,CA,Montreal,Mohawk Motel Canada,"335 Sauble Street, Massey, Northeastern Ontario, Ontario, Canada",82,46.21283,-82.07344
611,CA,Montreal,Destination Stays Griffintown Montreal,"5082 Notre Dame Ouest, Montreal, Quebec, Canada",5,45.46981,-73.5916
612,CA,Montreal,Best Western Plus Mont-Laurier,"1231, boulevard Dr Albiny-Paquette, Mont Laurier, Outaouais Region, Quebec, Canada",198,46.55205,-75.47659
613,CA,Montreal,Le Gaspesiana,"route de la Mer, Sainte-Flavie, Gaspesie Region, Quebec, Canada",340,48.61648,-68.21979
614,CA,Montreal,Le Noranda Hotel & Spa,"41, 6e Rue, Rouyn-Noranda, Quebec, Canada",108,48.24486,-79.02566
615,CA,Montreal,Auberge Knowlton,"286 Chemin Knowlton, Knowlton, Lac-Brome, Quebec, Canada",65,45.20148,-72.64733
616,CA,Montreal,Hotel des Coutellier,"253 rue St-Paul, Quebec City, Quebec, Canada",1942,46.81694,-71.21005
617,CA,Montreal,Comfort Inn Sherbrooke,"4295 Boulevard Bourque, Sherbrooke, Quebec, Canada",110,45.38237,-71.96967
618,CA,Montreal,Hotel Le Clos Saint-Louis,"69 rue St-Louis, Quebec City, Quebec, Canada",817,45.55505,-73.89149
619,CA,Montreal,Dolphin Motel,"1190 Pacific Rim Highway, Tofino, Clayoquot Sound, Alberni-Clayoquot Regional District, Vancouver Island, British Columbia, Canada",69,,
620,CA,Montreal,Hotel Lac Carling Golf & Spa,"2255 Route 327 Nord, Grenville-sur-la-Rouge, Quebec, Canada",110,45.72568,-74.70828
621,CA,Montreal,Maple Crest Inn,"1454 Princess St, Kingston, Ontario, Canada",224,44.25057,-76.53306
622,CA,Montreal,John XXIII Pavilion,"3800, chemin Queen Mary, Montreal, Quebec, Canada",7,45.49198,-73.618
623,CA,Montreal,Motel Le Paysan,"12400 Rue Sherbrooke Est, Montreal, Quebec, Canada",10,45.64795,-73.51145
624,CA,Montreal,Hygie Boutique Hotel,"401 Notre-Dame East, Montreal, Quebec, Canada",8,45.51041,-73.55252
625,CA,Montreal,Sarkar Suites,"212 Rue Sainte-Catherine Est, Montreal, Quebec, Canada",2,45.51187,-73.56186
626,CA,Montreal,The Durocher Apartments,"3455 Rue Durocher, Montreal, Quebec, Canada",1,45.50773,-73.57323
627,CA,Montreal,The Waddell,"1 Walton St, Port Hope, Ontario, Canada",124,43.95068,-78.29196
628,CA,Montreal,Vacances Canada M.D,"5155, avenue de Gaspe, Montreal, Quebec, Canada",4,45.52541,-73.59219
629,CA,Montreal,Jardin de Samos,"5159 Drolet, Montreal, Quebec, Canada",1,45.52681,-73.59084
630,CA,Montreal,La Nouvelle Maison JY,"2395 St-Jacques, Montreal, Quebec, Canada",11,45.48559,-73.57695
631,CA,Montreal,Auberge Sainte Denis,"5494 Saint Denis, Montreal, Quebec, Canada",1,45.52906,-73.59472
632,CA,Montreal,Hotel Rasco,"281 Rue Saint-Paul Est, Montreal, Quebec, Canada",2,45.50835,-73.55232
633,CA,Montreal,Les Apartments Stanley Court,"1431 Rue Stanley, Montreal, Quebec, Canada",8,45.49986,-73.5741
