Index,Country,City,Hotel,Address,Popularity
507,CA,Toronto,Stillwater on the Lake,"1-641 Lakeview Cres, Peterborough, Ontario, Canada",357
508,CA,Toronto,"Homewood Suites by Hilton Cambridge-Waterloo, Ontario","800 Jamieson Pky, Cambridge, Region of Waterloo, Ontario, Canada",731
509,CA,Toronto,Hampton Inn & Suites by Hilton Brantford Conference Centre ON,"20 Fen Ridge Crt, Brantford, Ontario, Canada",748
510,CA,Toronto,Hotel Le Dauphin Saint-Hyacinthe,"1250 Johnson West, Saint Hyacinthe, Quebec, Canada",133
511,CA,Toronto,Stokely Creek Lodge,"194 Pickard Road, Sault Ste. Marie, Northeastern Ontario, Ontario, Canada",35
512,CA,Toronto,Breakers on the Lake,"94 Green St, Cobourg, Ontario, Canada",104
513,CA,Toronto,Best Western Plus Barrie,"35 Hart Dr, Barrie, Ontario, Canada",737
514,CA,Toronto,Best Western Plus Orangeville Inn & Suites,"7 Buena Vista Dr, Orangeville, Ontario, Canada",489
515,CA,Toronto,La Quinta Inn & Suites Oshawa,"63 King St E, Oshawa, Ontario, Canada",481
516,CA,Toronto,Arlington Hotel,"106 Grand River St N, Paris, Ontario, Canada",239
517,CA,Toronto,Carolyn Beach Inn & Restaurant,"1 Lakeside Drive, Thessalon, Northeastern Ontario, Ontario, Canada",234
518,CA,Toronto,Blairpen House Country Inn,"287 Davy Street, Niagara-on-the-Lake, Ontario, Canada",103
519,CA,Toronto,Four Points by Sheraton Levis Convention Centre,"5800 Rue J.B. Michaud, Levis, Chaudiere-Appalaches, Quebec, Canada",458
520,CA,Toronto,The Bear's Inn,"1979 4th Line Rd, Ohsweken, Ontario, Canada",20
521,CA,Toronto,Maplewood Suites,"3525 Kariya Dr, Mississauga, Ontario, Canada",7
522,CA,Toronto,International Living Learning Centre Residence,"240 Jarvis St, Toronto, Ontario, Canada",3
523,CA,Toronto,Amanda's Bed & Breakfast,"304 Raymerville Dr, Markham, Ontario, Canada",20
524,CA,Toronto,Victoria University,"140 Charles St W, Toronto, Ontario, Canada",12
525,CA,Toronto,Wellesley Guest House,"292 Wellesley St E, Toronto, Ontario, Canada",7
526,CA,Toronto,King Waldorf's,"9015 Stanley Ave, Niagara Falls, Ontario, Canada",50
527,CA,Toronto,Mountain Springs Resort,"796468 Grey Road 19, Blue Mountains, Grey County, Ontario, Canada",225
528,CA,Toronto,Maple Ki Forest and Spirit Water,"1728 Arden Road, Tamworth, Lennox and Addington County, Ontario, Canada",38
529,CA,Toronto,Rock Island Lodge,"10 Government Dock, Wawa, Northeastern Ontario, Ontario, Canada",146
530,CA,Toronto,Chalet Bed and Breakfast,"982 Line 6 Rd, Niagara-on-the-Lake, Ontario, Canada",152
531,CA,Toronto,Hotel L'Oiseliere Levis,"165 A, President Kennedy Rd, Levis, Chaudiere-Appalaches, Quebec, Canada",254
532,CA,Toronto,Hotel & Suites Le Dauphin Drummondville,"600 Boulevard Saint-Joseph, Drummondville, Quebec, Canada",496
533,CA,Toronto,Ottawa Backpackers Inn,"203 York St, Ottawa, Ontario, Canada",424
534,CA,Toronto,Au NIDaigle,"1582 Principale St, Edmundston, New Brunswick, Canada",112
535,CA,Toronto,Aquarius Motel,"17518 Highway 7, Perth, Ontario, Canada",103
536,CA,Toronto,The Water's Edge Inn,"149 Queen Street, Campbellford, Trent Hills, Ontario, Canada",87
537,CA,Toronto,The Rose Manor,"41 Frazer St, Welland, Ontario, Canada",94
538,CA,Toronto,Knights Inn Kingston,"1155 Princess St, Kingston, Ontario, Canada",116
539,CA,Toronto,Dressel's Jordan Valley Campground,"3902 21st. Street, Jordan, Lincoln, Ontario, Canada",89
540,CA,Toronto,Forks of the Credit Inn,"1498 Cataract Rd, Caledon, Ontario, Canada",39
541,CA,Toronto,The Colonel's Inn,"408 East Street, Prescott, Ontario, Canada",80
542,CA,Toronto,Brighton 401 KOA,"15051 Telephone Road, Brighton, Ontario, Canada",35
543,CA,Toronto,Nestleton Waters Inn,"3440 Beacock Rd, Nestleton, Ontario, Canada",147
544,CA,Toronto,Algonquin Moon,"32 Swallowdale Rd, Huntsville, Muskoka District, Ontario, Canada",128
545,CA,Toronto,Red Dog Inn,"Highway 17 Terrace Bay Ontario CA, Terrace Bay, Thunder Bay District, Ontario, Canada",84
546,CA,Toronto,Queen Regent Bed & Breakfast,"175 Regent Street, Niagara-on-the-Lake, Ontario, Canada",110
547,CA,Toronto,Fairfield Inn & Suites by Marriott - Guelph,"35 Cowan Pl, Guelph, Ontario, Canada",129
548,CA,Toronto,Dorchester House Bed and Breakfast,"351 Dorchester St., Niagara-on-the-Lake, Ontario, Canada",42
549,CA,Toronto,Hillsdale House,"332 Main Street, Bloomfield, Prince Edward County, Ontario, Canada",22
550,CA,Toronto,The Cider House Bed & Breakfast,"74 Prince Edward Street, Brighton, Ontario, Canada",23
551,CA,Toronto,The Loyalist Bed & Breakfast,"1 Loyalist Crt, Niagara-on-the-Lake, Ontario, Canada",29
552,CA,Toronto,Bayside Vacation Resort,"50 Erie Blvd, Port Rowan, Norfolk County, Ontario, Canada",63
553,CA,Toronto,Ridgemoor B&B,"902 Shaver Rd, Ancaster, Hamilton, Ontario, Canada",73
554,CA,Toronto,Fireside Lodge,"Hwy 72, Fireside Road, Sioux Lookout, Kenora District, Ontario, Canada",37
555,CA,Toronto,Sequel Inn Creemore,"3476 Garden of Eden Road, Creemore, Clearview Township, Ontario, Canada",40
556,CA,Toronto,Algonquin Mists Guest Home and Retreat,"1080 Walker's Glenn Cres, Huntsville, Muskoka District, Ontario, Canada",74
557,CA,Toronto,Casa Wasaga,"1 Tamarack Way, Wasaga Beach, Ontario, Canada",41
558,CA,Toronto,Absolute 1000 Islands Suites,"22 Church St, Gananoque, Ontario, Canada",60
559,CA,Toronto,Signatures on Bloor,"55 Bloor St E, Toronto, Ontario, Canada",5
560,CA,Toronto,Comfort Inn - Barrie / Hart Dr.,"75 Hart Dr, Barrie, Ontario, Canada",136
561,CA,Toronto,Trading Post Motel Ignace - Motel 1,"1001 Main St Highway 17, Ignace, Kenora District, Ontario, Canada",125
562,CA,Toronto,"Holiday Inn Express & Suites Guelph, an IHG Hotel","540 Silvercreek Parkway North, Guelph, Ontario, Canada",198
563,CA,Toronto,Motel Des Erables,"44 Route 201, Coteau-du-Lac, Quebec, Canada",36
564,CA,Toronto,Ports Hotel,"30 Port St E, Mississauga, Ontario, Canada",14
565,CA,Toronto,Walker Lake Resort,"1040 Walker Lake Dr, Huntsville, Muskoka District, Ontario, Canada",88
566,CA,Toronto,Hotel L'Oiseliere - Montmagny,"105 chemin des Poirier, Montmagny, Chaudiere-Appalaches, Quebec, Canada",220
567,CA,Toronto,Sutton Park Inn,"1126 Sutton St, Kincardine, Bruce County, Ontario, Canada",92
568,CA,Toronto,Villa Lucera,"71 Woodland Dr, Wasaga Beach, Ontario, Canada",141
569,CA,Toronto,Comfort Inn Airport (North Bay),"1200 O'Brien St, North Bay, Northeastern Ontario, Ontario, Canada",79
570,CA,Toronto,Sheraton Vancouver Wall Centre,"1000 Burrard Street, Vancouver, British Columbia, Canada",1785
571,CA,Toronto,GLo Best Western Mississauga Corporate Centre,"40 Admiral Blvd, Mississauga, Ontario, Canada",19
572,CA,Toronto,Jet Furnished Suites,"155 Yorkville Ave, Toronto, Ontario, Canada",8
573,CA,Toronto,Elevate Rooms near Allan Gardens,"23 Homewood Ave, Toronto, Ontario, Canada",6
574,CA,Toronto,Bobcaygeon Inn & Conference Centre,"31 Main St., Bobcaygeon, Kawartha Lakes, Ontario, Canada",65
575,CA,Toronto,Super 8 by Wyndham Lachenaie/Terrebonne,"1155 Yves Blais, Terrebonne, Quebec, Canada",481
576,CA,Toronto,Green Acres Inn,"2480 Princess St, Kingston, Ontario, Canada",403
577,CA,Toronto,Trillium Resort and Spa,"848 Clearwater Lake Rd, Port Sydney, Huntsville, Muskoka District, Ontario, Canada",247
578,CA,Toronto,Hotel Alt Quebec,"1200 Avenue De Germain-Des-Pres, Quebec City, Quebec, Canada",492
579,CA,Toronto,Comfort Inn Lakeshore - North Bay,"676 Lakeshore Dr, North Bay, Northeastern Ontario, Ontario, Canada",175
580,CA,Toronto,Hotel Kennedy,"129, Route du President Kennedy, Levis, Chaudiere-Appalaches, Quebec, Canada",175
581,CA,Toronto,Motel de la Montagne,"169, Rue Varin, St-Pascal, Bas-Saint-Laurent, Quebec, Canada",42
582,CA,Toronto,Residence & Conference Centre - Hamilton,"245 Fennell Ave W, Hamilton, Ontario, Canada",57
583,CA,Toronto,"Bloom Mississauga, Tapestry Collection by Hilton","6950 Kennedy Road, Mississauga, Ontario, Canada",13
584,CA,Toronto,Two Peas Pod Hostel,"403 Spadina Ave, Toronto, Ontario, Canada",22
585,CA,Toronto,Valley Inn Motel Hotel,"500 Notre-Dame St E, Sudbury, Northeastern Ontario, Ontario, Canada",39
586,CA,Toronto,The Station Inn,"200 Railway Street, Cochrane, Northeastern Ontario, Ontario, Canada",62
587,CA,Toronto,Bridgewaters Inn,"2702 County Road 2, Johnstown, Ontario, Canada",31
588,CA,Toronto,Hillside Motel,"1131-1141 Manawagonish Rd, Saint John, New Brunswick, Canada",223
589,CA,Toronto,Inn By The Falls,"5525 Victoria Ave, Niagara Falls, Ontario, Canada",69
590,CA,Toronto,Grand Royal Condos - CN Tower,"300 Front St W, Toronto, Ontario, Canada",11
591,CA,Toronto,Blackstone Inn,"5643 Ellen Ave, Niagara Falls, Ontario, Canada",53
592,CA,Toronto,Tea Lake Campground,"Hwy 60 at km 11.4, Algonquin Provincial Park, Ontario, Canada",17
593,CA,Toronto,New Plaza Motel,"4584 Kingston Rd, Toronto, Ontario, Canada",17
594,CA,Toronto,Clarkson Village Motel,"1815 Lakeshore Rd W, Mississauga, Ontario, Canada",28
595,CA,Toronto,The Parkdale Hostellerie,"83 Elm Grove Ave, Toronto, Ontario, Canada",17
596,CA,Toronto,"Knights Inn Burlington, ON","517 Plains Rd E, Burlington, Ontario, Canada",61
597,CA,Toronto,Toronto Luxury Guesthouse,"75 Thorncrest Rd, Toronto, Ontario, Canada",1
598,CA,Toronto,Sheraton Hamilton Hotel,"116 King Street West, Hamilton, Ontario, Canada",861
599,CA,Toronto,Best Western Downtown Sudbury Centreville,"151 Larch St, Sudbury, Northeastern Ontario, Ontario, Canada",729
600,CA,Toronto,The Old Rectory Bed & Breakfast,"218 Ontario St, Stratford, Ontario, Canada",170
601,CA,Toronto,Sage Wellness B'n'B Hostel and Spa,"1849A Eglinton Ave W, Toronto, Ontario, Canada",13
602,CA,Toronto,Park Place Motel,"43 Victoria S, Tweed, Ontario, Canada",49
603,CA,Toronto,The Atmosphere Boutique Suites,"300 Front St W, Toronto, Ontario, Canada",14
604,CA,Toronto,Embassy Motel,"2404 Princess St, Kingston, Ontario, Canada",30
605,CA,Toronto,Serpent River Campground,"4696 Hwy 17 West, Spragge, Northeastern Ontario, Ontario, Canada",49
606,CA,Toronto,Drew House,"120 Mill St E, Elora, Centre Wellington, Ontario, Canada",84
607,CA,Toronto,Auberge l'Ile de France,"2188, Chemin Du Tour Du Lac, Nominingue, Quebec, Canada",155
608,CA,Toronto,The York Boutique Suites,"14 York St, Toronto, Ontario, Canada",9
609,CA,Toronto,York Street Apartment,"12 York St, Toronto, Ontario, Canada",4
610,CA,Toronto,Maple Leaf Motel,"4540 Kingston Rd, Toronto, Ontario, Canada",8
611,CA,Toronto,All Days House#2,"281A George St, Toronto, Ontario, Canada",5
612,CA,Toronto,Bridgestreet Qwest,"Quest 168 Simcoe St, Toronto, Ontario, Canada",8
613,CA,Toronto,Tropicana Inn,"8674 Lundy's Lane, Niagara Falls, Ontario, Canada",54
614,CA,Toronto,Nap Station,"6171 Conin Dr, Mississauga, Ontario, Canada",3
615,CA,Toronto,Courtyard by Marriott Montreal Airport,"7000 Place Robert-Joncas, Montreal, Quebec, Canada",408
616,CA,Toronto,Cabins at the Domain,"1282 Carroll Road, Haliburton, Ontario, Canada",104
617,CA,Toronto,Marten River Lodge,"36 Marten River Rd, Marten River, Temagami, Northeastern Ontario, Ontario, Canada",105
618,CA,Toronto,Motel Marie-Dan,"311 Rue des Bouleaux, Sainte-Eulalie, Quebec, Canada",32
619,CA,Toronto,Royal Stays Suites - Blue Jays Way,"250 Wellington St W, Toronto, Ontario, Canada",17
620,CA,Toronto,Bare Oaks Family Naturist Park,"20237 Kennedy Rd, East Gwillimbury, Ontario, Canada",72
621,CA,Toronto,Smoothwater Outfitters & Lodge,"34 Smoothwater Rd, Temagami, Northeastern Ontario, Ontario, Canada",29
622,CA,Toronto,Achray Campground,"Southeast tip of Grand Lake, Algonquin Provincial Park, Ontario, Canada",30
623,CA,Toronto,Fronterra Farm,"240 County Road 27, Hillier, Prince Edward County, Ontario, Canada",67
624,CA,Toronto,Windhover County,"1109 County Road 8, Picton, Prince Edward County, Ontario, Canada",25
625,CA,Toronto,Quality Hotel & Conference Centre,"110 Chief Joanna Blvd, Edmundston, New Brunswick, Canada",36
626,CA,Toronto,Comfort Inn,"3290 South Service Rd, Burlington, Ontario, Canada",236
627,CA,Toronto,Footprints Resort,"Hastings Highlands, Bancroft, Ontario, Canada",78
628,CA,Toronto,Haya Toronto House,"594 Dundas St W, Toronto, Ontario, Canada",4
629,CA,Toronto,Woodhaven Country Lodge,"97 Fire Route 51, Lakehurst, Municipality of Trent Lakes, Ontario, Canada",80
630,CA,Toronto,Parry Sound Inn and Suites,"292 Louisa St, Parry Sound, Northeastern Ontario, Ontario, Canada",477
631,CA,Toronto,Clarion Hotel,"117 Elm St, Sudbury, Northeastern Ontario, Ontario, Canada",297
632,CA,Toronto,Budget Inn,"4510 County 2 Rd, Port Hope, Ontario, Canada",70
633,CA,Toronto,Rosseau's Northern Landing Bed and Breakfast,"18 Knowles Crescent, Rosseau, Northeastern Ontario, Ontario, Canada",34
634,CA,Toronto,Travelodge Bracebridge,"320 Taylor Rd, Bracebridge, Muskoka District, Ontario, Canada",352
635,CA,Toronto,Creemore House Inn,"201 Mill St, Creemore, Clearview Township, Ontario, Canada",37
636,CA,Toronto,Arbour Garden Bed & Breakfast,"46 Waterloo St N, Stratford, Ontario, Canada",47
637,CA,Toronto,St. Andrews House Bed & Breakfast,"330 Gate Street, Niagara-on-the-Lake, Ontario, Canada",52
638,CA,Toronto,Hidden Cove Cottage Resort,"Rr1 2040 Hartsmere Rd RR 1, McArthurs Mills, Ontario, Canada",47
639,CA,Toronto,Cedar Gables Bed and Breakfast,"107 Flynn Street, Niagara-on-the-Lake, Ontario, Canada",51
640,CA,Toronto,Simcoe Suites on the Henley,"20 Simcoe St, St. Catharines, Ontario, Canada",36
641,CA,Toronto,Jabberwock Guesthouse,"12700 5th Line, Rockwood, Ontario, Canada",28
642,CA,Toronto,Robbins' Tuktawayin B&B,"130 Sixth St, Gravenhurst, Muskoka District, Ontario, Canada",37
643,CA,Toronto,Limestone B&B,"47 Forsyth Street, Marmora, Ontario, Canada",45
644,CA,Toronto,Arrowhead RV Park,"1375 A Major Trail, Ile-des-Chenes, Manitoba, Canada",37
645,CA,Toronto,"Holiday Inn Express & Suites Barrie, an IHG Hotel","506 Bryne Dr, Barrie, Ontario, Canada",204
646,CA,Toronto,"Holiday Inn Express Whitby Oshawa, an IHG Hotel","180 Consumers Drive, Whitby, Ontario, Canada",213
647,CA,Toronto,Admiral Inn Burlington,"3500 Billings Court, Burlington, Ontario, Canada",258
648,CA,Toronto,Quality Inn Leamington,"279 Erie St S, Leamington, Ontario, Canada",223
649,CA,Toronto,Plank Road Cottages & Marina,"5303 Plank Road, Gores Landing, Ontario, Canada",28
650,CA,Toronto,Villa Alexandrea Bed & Breakfast,"5287 River Rd, Niagara Falls, Ontario, Canada",111
651,CA,Toronto,Waterfalls Lodge,"432 Waterfalls Road, Spanish, Northeastern Ontario, Ontario, Canada",96
652,CA,Toronto,Casa Java Bed & Breakfast,"2499 Keitel Dr, Peterborough, Ontario, Canada",91
653,CA,Toronto,Lost Lake Wilderness Lodge,"Highway 560 West, Elk Lake, Northeastern Ontario, Ontario, Canada",108
654,CA,Toronto,Auberge Aucoin,"87 De l'Eglise St, Edmundston, New Brunswick, Canada",102
655,CA,Toronto,"Holiday Inn Laval - Montreal, an IHG Hotel","2900 Boul Le Carrefour, Laval, Quebec, Canada",264
656,CA,Toronto,Fern Glen Inn B&B,"1462 Fern Glen Road, Emsdale, Northeastern Ontario, Ontario, Canada",63
657,CA,Toronto,Four Winds Cottage Resort,"508 Hurdville Rd, Parry Sound, Northeastern Ontario, Ontario, Canada",69
658,CA,Toronto,Mackechnie House Bed and Breakfast,"173 Tremaine St, Cobourg, Ontario, Canada",63
659,CA,Toronto,Mill Lake Cottage Resort,"56 Mill Lake Shores, Parry Sound, Northeastern Ontario, Ontario, Canada",42
660,CA,Toronto,Red Bay Lodge,"462 Huron Rd, Red Bay, Bruce County, Ontario, Canada",91
661,CA,Toronto,Sauble Beach Lodge,"213 Second Ave N, Sauble Beach, Bruce County, Ontario, Canada",184
662,CA,Toronto,Wild Swan Bed & Breakfast Inn,"65 Invergordon Street, Minden, Ontario, Canada",53
663,CA,Toronto,Oakwood Escape,"7445 Highway 3 West, Dunnville, Haldimand, Ontario, Canada",31
664,CA,Toronto,Northwest Lodge Bed & Breakfast,"Trepassey, Newfoundland, Newfoundland and Labrador, Canada",187
665,CA,Toronto,HI Calgary City Centre,"520 7 Ave SE, Calgary, Alberta, Canada",218
666,CA,Toronto,Sunset Inn on the Park,"641 Lakeshore Dr, North Bay, Northeastern Ontario, Ontario, Canada",191
667,CA,Toronto,Motel Loupi,"50 rue de l'Ancrage, Riviere du Loup, Bas-Saint-Laurent, Quebec, Canada",247
668,CA,Toronto,Auberge Sur Mer,"363 Du Fleuve Rd, Notre-Dame-du-Portage, Bas-Saint-Laurent, Quebec, Canada",204
669,CA,Toronto,Hotel 1212,"612, Avenue Principale, Degelis, Bas-Saint-Laurent, Quebec, Canada",81
670,CA,Toronto,Bay Motel,"4335 Highway 11 N, North Bay, Northeastern Ontario, Ontario, Canada",39
671,CA,Toronto,Travel Inn & Suites,"915 George Street, Hearst, Northeastern Ontario, Ontario, Canada",64
672,CA,Toronto,Four Winds Motel,"100 Keewatin Avenue, Longlac, Thunder Bay District, Ontario, Canada",87
673,CA,Toronto,Hotel Centre-Ville,"3 boulevard Tache Est, Montmagny, Chaudiere-Appalaches, Quebec, Canada",226
674,CA,Toronto,Econo Lodge St. Apollinaire,"372 rue Laurier, Saint-Apollinaire, Chaudiere-Appalaches, Quebec, Canada",71
675,CA,Toronto,Historic Snowbridge - Resort Homes by Blue Mountain Resort,"108 Jozo Weider Blvd, Blue Mountains, Grey County, Ontario, Canada",37
676,CA,Toronto,Friday Harbour Resort,"391 Big Bay Point Rd, Innisfil, Ontario, Canada",30
677,CA,Toronto,Auberge Eldo Inn,"3 White Road, Blind River, Northeastern Ontario, Ontario, Canada",65
678,CA,Toronto,Comfort Inn Trois Rivieres,"6255 rue Corbeil, Trois-Rivieres, Quebec, Canada",105
679,CA,Toronto,Safari Inn Motel,"810 South Service Rd E, Swift Current, Saskatchewan, Canada",62
680,CA,Toronto,Pleasant Manor Motel,"Off Highway 26-9656 Beachwood Rd, Collingwood, Ontario, Canada",48
681,CA,Toronto,Comfort Inn,"2 Dunlop Dr, St. Catharines, Ontario, Canada",156
682,CA,Toronto,Trinity House Inn,"90 Stone St S, Gananoque, Ontario, Canada",222
683,CA,Toronto,"Knights Inn Huntsville, ON","69 Main St W, Huntsville, Muskoka District, Ontario, Canada",200
684,CA,Toronto,The Marigold Hotel,"226 Queen St E, Brampton, Ontario, Canada",186
685,CA,Toronto,Iron Kettle B&B,"7005 Essex County Rd 46, Comber, Lakeshore, Ontario, Canada",117
686,CA,Toronto,Canadas Best Value Inn & Suites Woodstock,"168 Route 555, Woodstock, New Brunswick, Canada",124
687,CA,Toronto,Deer Lake Motel,"15 Trans Canada Hwy, Deer Lake, Newfoundland, Newfoundland and Labrador, Canada",112
688,CA,Toronto,Mountain View Motel,"18508 Hwy 60, Barry's Bay, Ontario, Canada",71
689,CA,Toronto,"Holiday Inn Express & Suites Gatineau - Ottawa, an IHG Hotel","11 Impasse de la Gare-Talon, Gatineau, Outaouais Region, Quebec, Canada",120
690,CA,Toronto,Century Motel,"1209 Brookdale Ave, Cornwall, Ontario, Canada",85
691,CA,Toronto,Travelodge by Wyndham Trois-Rivieres,"3600 Boul. Gene H Kruger, Trois-Rivieres, Quebec, Canada",327
692,CA,Toronto,Pine Grove Motel,"1515 Trunk Road, Highway 17 East, Sault Ste. Marie, Northeastern Ontario, Ontario, Canada",68
693,CA,Toronto,Lantern Bay Resort - Great Blue Resorts,"1336 Morrison Lake Rd S, Gravenhurst, Muskoka District, Ontario, Canada",30
694,CA,Toronto,Courtyard by Marriott Montreal Downtown,"380 Rene-Levesque Boulevard West, Montreal, Quebec, Canada",1187
695,CA,Toronto,The Bavarian Inn,"9181 Hwy 17, Bruce Mines, Northeastern Ontario, Ontario, Canada",67
696,CA,Toronto,Best Western Fireside Inn,"1217 Princess St, Kingston, Ontario, Canada",1521
697,CA,Toronto,Sheraton Fallsview Hotel,"5875 Falls Avenue, Niagara Falls, Ontario, Canada",9415
698,CA,Toronto,Fairmont Chateau Laurier,"1 Rideau Street, Ottawa, Ontario, Canada",4346
699,CA,Toronto,White Fang Motel,"Hwy 17 S, Wawa, Northeastern Ontario, Ontario, Canada",101
700,CA,Toronto,Orange Bicycle Guesthouse and Gardens,"5 Warner Bay Rd, Tobermory, Bruce County, Ontario, Canada",91
701,CA,Toronto,Wolseley Lodge,"2652 Highway 528, Wolseley Bay, French River, Northeastern Ontario, Ontario, Canada",57
702,CA,Toronto,Daniel's Musical Hideaway,"118 Isabella St, Toronto, Ontario, Canada",4
703,CA,Toronto,Skydome Furnished Residences,"373 Front St W, Toronto, Ontario, Canada",1
704,CA,Toronto,Hotel Clique Calgary Airport,"24 Aero Cres NE, Calgary, Alberta, Canada",1354
705,CA,Toronto,Quattro Hotel & Conference Centre,"229 Great Northern Rd, Sault Ste. Marie, Northeastern Ontario, Ontario, Canada",1138
706,CA,Toronto,Motel Au Vieux Piloteux,"185 rue Fraser, Riviere du Loup, Bas-Saint-Laurent, Quebec, Canada",157
707,CA,Toronto,Haliburton Heights Resort,"1701 Wigamog Rd, Haliburton, Ontario, Canada",101
708,CA,Toronto,Lumina Resort,"1348 Fox Point Rd, Muskoka District, Ontario, Canada",69
709,CA,Toronto,Hotel Repotel Duplessis - Aeroport,"6555 Wilfrid-Hamel Blvd, L'Ancienne-Lorette, Quebec, Canada",226
710,CA,Toronto,Lakeshore Bed and Breakfast,"667 Lakeshore Rd, Fort Erie, Ontario, Canada",79
711,CA,Toronto,South in Milford,"2832 County Road 10, Picton, Prince Edward County, Ontario, Canada",3
712,CA,Toronto,Wade's Place Bed & Breakfast,"7 Beck Dr, Markham, Ontario, Canada",4
713,CA,Toronto,Streeter's Landing Bed & Breakfast,"Utterson, Bracebridge, Muskoka District, Ontario, Canada",2
714,CA,Toronto,Fairfield Inn & Suites Belleville,"407 North Front St, Belleville, Ontario, Canada",346
715,CA,Toronto,Hilton Garden Inn Kitchener,"746 Old Hespeler Road, Cambridge, Region of Waterloo, Ontario, Canada",704
716,CA,Toronto,Yellow Door Bed And Breakfast,"308 Helen St., Crystal Beach, Fort Erie, Ontario, Canada",101
717,CA,Toronto,Comfort Inn - Highway 401,"55 Warne Cres, Kingston, Ontario, Canada",247
718,CA,Toronto,Atlas Suites - Rogers Centre,"250 Wellington St W, Toronto, Ontario, Canada",1
719,CA,Toronto,Ste. Anne's Spa,"1009 Massey Rd, Grafton, Ontario, Canada",1692
720,CA,Toronto,"The Algonquin Resort St. Andrews by-the-Sea, Autograph Collection","184 Adolphus Street, Saint Andrews, New Brunswick, Canada",1423
721,CA,Toronto,Fairmont Le Chateau Frontenac,"1 Rue des Carrieres, Quebec City, Quebec, Canada",7422
722,CA,Toronto,Oban Inn,"160 Front Street, Niagara-on-the-Lake, Ontario, Canada",779
723,CA,Toronto,Delta Hotels by Marriott St. John's Conference Centre,"120 New Gower St, St. John's, Newfoundland, Newfoundland and Labrador, Canada",1242
724,CA,Toronto,O'Canada Guest House,"230 Shuter St, Toronto, Ontario, Canada",3
725,CA,Toronto,Kensington Guest House,"3 Kensington Ave, Toronto, Ontario, Canada",2
726,CA,Toronto,E Residential Luxury Rental,"Monteith Street, Toronto, Ontario, Canada",3
727,CA,Toronto,E.s.i Furnished Suites At Fly Condos,"352 Front St W, Toronto, Ontario, Canada",1
728,CA,Toronto,Alisa Guest Suites,"100 Pembroke St, Toronto, Ontario, Canada",1
729,CA,Toronto,Chinatown Family House,"584 Dundas St W, Toronto, Ontario, Canada",4
730,CA,Toronto,Kingsbridge Inn,"268 Main St, Wasaga Beach, Ontario, Canada",65
731,CA,Toronto,CampusOne Student Residence Downtown Toronto,"Campusone 253 College St, Toronto, Ontario, Canada",7
732,CA,Toronto,HI- Niagara Falls,"4549 Cataract Ave, Niagara Falls, Ontario, Canada",218
733,CA,Toronto,M Montreal,"1245 rue St-Andre, Montreal, Quebec, Canada",503
734,CA,Toronto,The Bruce Hotel,"89 Parkview Dr, Stratford, Ontario, Canada",298
735,CA,Toronto,Renaissance Montreal Downtown Hotel,"1250 Boulevard Robert-Bourassa, Montreal, Quebec, Canada",529
736,CA,Toronto,"Homewood Suites by Hilton Hamilton, Ontario, Canada","40 Bay St S, Hamilton, Ontario, Canada",997
737,CA,Toronto,Applewood Bed and Breakfast,"1208 Greening Ave, Mississauga, Ontario, Canada",1
738,CA,Toronto,Les Suites de Laviolette Ascend Hotel Collection,"7201 rue Notre-Dame Ouest, Trois-Rivieres, Quebec, Canada",194
739,CA,Toronto,Auberge du Chemin Faisant,"12 Vieux Chemin, Temiscouata-sur-le-Lac, Bas-Saint-Laurent, Quebec, Canada",57
740,CA,Toronto,MGM Seashore Bed & Breakfast,"4950 Fillinger Cres, Nanaimo, Vancouver Island, British Columbia, Canada",229
741,CA,Toronto,AWAY in the County,"166 County Rd 18, Picton, Prince Edward County, Ontario, Canada",212
742,CA,Toronto,Heather Lodge,"14483 35 Hwy, Minden, Ontario, Canada",274
743,CA,Toronto,Hav A Nap Motel,"2733 Kingston Rd, Toronto, Ontario, Canada",14
744,CA,Toronto,Rising Spirit B&B Retreat,"7167 Carscadden Rd, Ontario, Canada",6
745,CA,Toronto,Horseshoe Resort,"1101 Horseshoe Valley Rd W, Barrie, Ontario, Canada",2047
746,CA,Toronto,Couples Resort,"139 End Galeairy Lake Road, Whitney, Northeastern Ontario, Ontario, Canada",1143
747,CA,Toronto,Old Stone Inn Boutique Hotel,"6080 Fallsview Blvd, Niagara Falls, Ontario, Canada",1308
748,CA,Toronto,Confederation Place Hotel,"237 Ontario St, Kingston, Ontario, Canada",480
749,CA,Toronto,DoubleTree Fallsview Resort & Spa by Hilton - Niagara Falls,"6039 Fallsview Blvd, Niagara Falls, Ontario, Canada",4043
750,CA,Toronto,Hockley Valley Resort,"793522 Mono 3rd Line, Mono, Ontario, Canada",907
751,CA,Toronto,The Inn at Spry Point,"222 Ark Lane, Annandale-Little Pond-Howe Bay, Prince Edward Island, Canada",90
752,CA,Toronto,Hotel Halifax,"1990 Barrington St, Halifax, Halifax Regional Municipality, Nova Scotia, Canada",858
753,CA,Toronto,Lakeside Suites Crystal Beach,"3827 Crystal Beach Drive, Crystal Beach, Fort Erie, Ontario, Canada",32
754,CA,Toronto,Seafarer's Bed and Breakfast,"1212 Lynn Rd, Tofino, Clayoquot Sound, Alberni-Clayoquot Regional District, Vancouver Island, British Columbia, Canada",55
755,CA,Toronto,Le Germain Hotel Calgary,"899 Centre St SW, Calgary, Alberta, Canada",1144
